NM_VOTAVEL,SG_PARTIDO,NR_SECAO,NM_SECAO,ENDERECO,BAIRRO,QT_VOTOS
RAIZER FERREIRA,PSDB,139,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,11
RAIZER FERREIRA,PSDB,140,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,13
RAIZER FERREIRA,PSDB,141,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,11
RAIZER FERREIRA,PSDB,142,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,5
RAIZER FERREIRA,PSDB,142,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,6
RAIZER FERREIRA,PSDB,143,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,6
RAIZER FERREIRA,PSDB,143,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,6
RAIZER FERREIRA,PSDB,144,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,10
RAIZER FERREIRA,PSDB,144,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,8
RAIZER FERREIRA,PSDB,145,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,12
RAIZER FERREIRA,PSDB,146,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,9
RAIZER FERREIRA,PSDB,146,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,12
RAIZER FERREIRA,PSDB,147,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,8
RAIZER FERREIRA,PSDB,148,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,16
RAIZER FERREIRA,PSDB,148,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,10
RAIZER FERREIRA,PSDB,149,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,10
RAIZER FERREIRA,PSDB,149,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,10
RAIZER FERREIRA,PSDB,150,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,12
RAIZER FERREIRA,PSDB,150,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,15
RAIZER FERREIRA,PSDB,151,EMEB FRANCISCA FELDMANN PEREIRA SAILE,"RUA BENJAMIN ALTMAYER, 249",ROSELANDIA,12
RAIZER FERREIRA,PSDB,151,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,13
RAIZER FERREIRA,PSDB,152,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,10
RAIZER FERREIRA,PSDB,153,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,9
RAIZER FERREIRA,PSDB,154,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,4
RAIZER FERREIRA,PSDB,155,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,14
RAIZER FERREIRA,PSDB,156,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,12
RAIZER FERREIRA,PSDB,156,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,9
RAIZER FERREIRA,PSDB,157,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,12
RAIZER FERREIRA,PSDB,158,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,4
RAIZER FERREIRA,PSDB,158,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,6
RAIZER FERREIRA,PSDB,159,EEEM OSVALDO ARANHA,"RUA TIMBAÚVA, 931",IDEAL,12
RAIZER FERREIRA,PSDB,159,EMEB JORGE EWALDO KOCH,"RUA CARLOS DIENSTBACH, 308",RONDONIA,11
RAIZER FERREIRA,PSDB,160,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,13
RAIZER FERREIRA,PSDB,161,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,26
RAIZER FERREIRA,PSDB,161,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,9
RAIZER FERREIRA,PSDB,162,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,17
RAIZER FERREIRA,PSDB,163,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,9
RAIZER FERREIRA,PSDB,163,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,18
RAIZER FERREIRA,PSDB,164,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,20
RAIZER FERREIRA,PSDB,164,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,14
RAIZER FERREIRA,PSDB,165,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,19
RAIZER FERREIRA,PSDB,165,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,8
RAIZER FERREIRA,PSDB,166,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,14
RAIZER FERREIRA,PSDB,167,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,15
RAIZER FERREIRA,PSDB,167,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,12
RAIZER FERREIRA,PSDB,168,EEEF LEOPOLDO PETRY,"RUA BARTOLOMEU DE GUSMAO, 3790",CANUDOS,15
RAIZER FERREIRA,PSDB,169,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,6
RAIZER FERREIRA,PSDB,170,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,7
RAIZER FERREIRA,PSDB,170,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,18
RAIZER FERREIRA,PSDB,171,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,11
RAIZER FERREIRA,PSDB,172,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,10
RAIZER FERREIRA,PSDB,173,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,11
RAIZER FERREIRA,PSDB,174,COLEGIO SINODAL DA PAZ (GINASIO),"AV. PEDRO ADAMS FILHO, 1974",INDUSTRIAL,10
RAIZER FERREIRA,PSDB,174,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,13
RAIZER FERREIRA,PSDB,175,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,4
RAIZER FERREIRA,PSDB,175,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,16
RAIZER FERREIRA,PSDB,176,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,12
RAIZER FERREIRA,PSDB,177,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,15
RAIZER FERREIRA,PSDB,178,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,13
RAIZER FERREIRA,PSDB,178,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,12
RAIZER FERREIRA,PSDB,179,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,9
RAIZER FERREIRA,PSDB,179,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,10
RAIZER FERREIRA,PSDB,180,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,12
RAIZER FERREIRA,PSDB,181,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,19
RAIZER FERREIRA,PSDB,182,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,20
RAIZER FERREIRA,PSDB,183,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,16
RAIZER FERREIRA,PSDB,184,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,18
RAIZER FERREIRA,PSDB,184,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,18
RAIZER FERREIRA,PSDB,185,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,6
RAIZER FERREIRA,PSDB,185,EMEB CONDE D'EU,"RUA ALVINO ALBERTO JUNGBLUTH, 901 (QUILOMBO DO SUL - ZONA RURAL)",LOMBA GRANDE,19
RAIZER FERREIRA,PSDB,186,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,25
RAIZER FERREIRA,PSDB,186,EMEB PRESIDENTE WASHINGTON LUIZ,"ESTRADA AFFONSO STRACK, 6233 (SANTA MARIA DO BUTIA - ZONA RURAL)",LOMBA GRANDE,6
RAIZER FERREIRA,PSDB,187,EMEB JOSE DE ANCHIETA,"ESTRADA ANDRE HAUBERT, 11.740, SAO JOAO DO DESERTO (ZONA RURAL)",LOMBA GRANDE,12
RAIZER FERREIRA,PSDB,188,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,22
RAIZER FERREIRA,PSDB,189,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,22
RAIZER FERREIRA,PSDB,190,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,20
RAIZER FERREIRA,PSDB,191,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,16
RAIZER FERREIRA,PSDB,192,EMEB PRESIDENTE RODRIGUES ALVES,"RUA TAQUARI, 494 (LOT. KEPHAS)",SAO JOSE,19
RAIZER FERREIRA,PSDB,192,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,26
RAIZER FERREIRA,PSDB,193,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,11
RAIZER FERREIRA,PSDB,193,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,11
RAIZER FERREIRA,PSDB,194,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,13
RAIZER FERREIRA,PSDB,194,EMEB JOSE DE ANCHIETA,"ESTRADA ANDRE HAUBERT, 11.740, SAO JOAO DO DESERTO (ZONA RURAL)",LOMBA GRANDE,8
RAIZER FERREIRA,PSDB,195,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,31
RAIZER FERREIRA,PSDB,196,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,14
RAIZER FERREIRA,PSDB,197,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,22
RAIZER FERREIRA,PSDB,198,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,20
RAIZER FERREIRA,PSDB,199,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,15
RAIZER FERREIRA,PSDB,199,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,10
RAIZER FERREIRA,PSDB,200,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,21
RAIZER FERREIRA,PSDB,200,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,9
RAIZER FERREIRA,PSDB,201,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,20
RAIZER FERREIRA,PSDB,202,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,28
RAIZER FERREIRA,PSDB,203,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,1
RAIZER FERREIRA,PSDB,203,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,25
RAIZER FERREIRA,PSDB,204,COLÉGIO ESTADUAL SENADOR ALBERTO PASQUALINI,"RUA MARQUÊS DE SOUZA, 528",SAO JOSE,17
RAIZER FERREIRA,PSDB,204,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,29
RAIZER FERREIRA,PSDB,205,EMEB FRANCISCA FELDMANN PEREIRA SAILE,"RUA BENJAMIN ALTMAYER, 249",ROSELANDIA,12
RAIZER FERREIRA,PSDB,205,EMEB PRESIDENTE DEODORO DA FONSECA,"RUA HAMBURGO, 635",CANUDOS,29
RAIZER FERREIRA,PSDB,206,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,19
RAIZER FERREIRA,PSDB,207,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,21
RAIZER FERREIRA,PSDB,207,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,13
RAIZER FERREIRA,PSDB,208,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,29
RAIZER FERREIRA,PSDB,208,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,13
RAIZER FERREIRA,PSDB,210,EMEB PADRE REUS,"RUA FLAMENGO, 186",SANTO AFONSO,11
RAIZER FERREIRA,PSDB,211,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,10
RAIZER FERREIRA,PSDB,212,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,11
RAIZER FERREIRA,PSDB,213,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,6
RAIZER FERREIRA,PSDB,214,CENTRO SOCIAL URBANO - EMEI PEQUENO POLEGAR,"RUA DEMÉTRIO RIBEIRO, 1085",GUARANI,7
RAIZER FERREIRA,PSDB,214,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,13
RAIZER FERREIRA,PSDB,215,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,8
RAIZER FERREIRA,PSDB,215,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,13
RAIZER FERREIRA,PSDB,216,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,9
RAIZER FERREIRA,PSDB,216,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,7
RAIZER FERREIRA,PSDB,217,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,17
RAIZER FERREIRA,PSDB,217,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,8
RAIZER FERREIRA,PSDB,218,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,13
RAIZER FERREIRA,PSDB,218,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,12
RAIZER FERREIRA,PSDB,219,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,2
RAIZER FERREIRA,PSDB,219,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,17
RAIZER FERREIRA,PSDB,220,FEEVALE (CAMPUS I - ASSOC. PRÓ-ENS. SUP. EM NH),"AVENIDA MAURICIO CARDOSO, 510",JARDIM MAUA,19
RAIZER FERREIRA,PSDB,221,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,16
RAIZER FERREIRA,PSDB,222,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,21
RAIZER FERREIRA,PSDB,222,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,24
RAIZER FERREIRA,PSDB,223,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,18
RAIZER FERREIRA,PSDB,223,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,14
RAIZER FERREIRA,PSDB,224,COLÉGIO ESTADUAL VILA BECKER,"RUA BENTO MANOEL, 2281",OPERARIO,11
RAIZER FERREIRA,PSDB,224,GINASIO DE ESPORTES-PAROQUIA SAO JOSE-LOMBA GRANDE(EX SALAO PAROQUIAL),"RUA JOAO ALOISIO ALLGAYER, 1311 (CENTRINHO DE LOMBA - ZONA RURAL)",LOMBA GRANDE,25
RAIZER FERREIRA,PSDB,225,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,17
RAIZER FERREIRA,PSDB,225,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,11
RAIZER FERREIRA,PSDB,226,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,24
RAIZER FERREIRA,PSDB,227,CENTRO ADMINISTRATIVO LEOPOLDO PETRY,"RUA GUIA LOPES, 4201",CANUDOS,16
RAIZER FERREIRA,PSDB,228,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,15
RAIZER FERREIRA,PSDB,229,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,20
RAIZER FERREIRA,PSDB,230,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,14
RAIZER FERREIRA,PSDB,231,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,18
RAIZER FERREIRA,PSDB,231,EMEB PRESIDENTE JOÃO GOULART,"RUA FINLÂNDIA, 507",PETROPOLIS,12
RAIZER FERREIRA,PSDB,232,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,15
RAIZER FERREIRA,PSDB,233,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,5
RAIZER FERREIRA,PSDB,233,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,10
RAIZER FERREIRA,PSDB,234,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,18
RAIZER FERREIRA,PSDB,234,EMEB PRESIDENTE AFFONSO PENNA,"RUA CAXAMBU, 298",VILA NOVA,7
RAIZER FERREIRA,PSDB,235,COLÉGIO MARISTA PIO XII,"AVENIDA NICOLAU BECKER,182",VILA ROSA,9
RAIZER FERREIRA,PSDB,235,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,18
RAIZER FERREIRA,PSDB,236,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,26
RAIZER FERREIRA,PSDB,236,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,3
RAIZER FERREIRA,PSDB,237,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,30
RAIZER FERREIRA,PSDB,238,EMEB DARCY BORGES DE CASTILHOS,"RUA TABATINGA,430",LIBERDADE,14
RAIZER FERREIRA,PSDB,239,EEEF FREDERICA SCHUTZ PACHECO,"RUA LOURENÇO DA VEIGA, 70",OURO BRANCO,3
RAIZER FERREIRA,PSDB,239,EMEB CASTRO ALVES,"ESTRADA DA INTEGRACAO LEOPOLDO PETRY, 1055",LOMBA GRANDE,25
RAIZER FERREIRA,PSDB,240,COLÉGIO ESTADUAL 25 DE JULHO,"RUA JOSÉ DO PATROCÍNIO, 730",RIO BRANCO,5
RAIZER FERREIRA,PSDB,240,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,23
RAIZER FERREIRA,PSDB,241,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,18
RAIZER FERREIRA,PSDB,242,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,18
RAIZER FERREIRA,PSDB,243,CATEDRAL BASÍLICA SÃO LUIZ GONZAGA,"RUA JOAQUIM NABUCO, 543",CENTRO,10
RAIZER FERREIRA,PSDB,244,EMEB MONTEIRO LOBATO,"RUA IRMÃ LINA, 240",SAO JORGE,11
RAIZER FERREIRA,PSDB,245,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,9
RAIZER FERREIRA,PSDB,245,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,11
RAIZER FERREIRA,PSDB,247,EMEB PRESIDENTE RODRIGUES ALVES,"RUA TAQUARI, 494 (LOT. KEPHAS)",SAO JOSE,17
RAIZER FERREIRA,PSDB,249,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,23
RAIZER FERREIRA,PSDB,249,SOCIEDADE DE CANTO UNIÃO FRATERNAL,"AV. PEDRO ADAMS FILHO, 3971",PATRIA NOVA,6
RAIZER FERREIRA,PSDB,250,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,25
RAIZER FERREIRA,PSDB,251,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,13
RAIZER FERREIRA,PSDB,251,FUNDAÇÃO ESC. TÉC. LIBERATO SALZANO VIEIRA DA CUNHA,"RUA INCONFIDENTES, 395",PRIMAVERA,11
RAIZER FERREIRA,PSDB,252,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,21
RAIZER FERREIRA,PSDB,252,EMEB SÃO JOÃO,"RUA ARAÚJO VIANA, 74",GUARANI,13
RAIZER FERREIRA,PSDB,253,EEEF PROFESSOR ALFREDO CLEMENTE PINTO,"RUA OSVALDO CRUZ, 663",PRIMAVERA,22
RAIZER FERREIRA,PSDB,253,EMEB HARRY ROTH,"AV. MONTEVIDEO, 540",SANTO AFONSO,13
RAIZER FERREIRA,PSDB,254,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,13
RAIZER FERREIRA,PSDB,254,EMEB PRESIDENTE NILO PEÇANHA,"RUA TUPINIQUINS, 134",IDEAL,8
RAIZER FERREIRA,PSDB,255,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,18
RAIZER FERREIRA,PSDB,256,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,17
RAIZER FERREIRA,PSDB,257,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,19
RAIZER FERREIRA,PSDB,257,EEEM DOM PEDRO II,"RUA ESPANHA, 712",RINCAO,18
RAIZER FERREIRA,PSDB,258,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,13
RAIZER FERREIRA,PSDB,259,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,14
RAIZER FERREIRA,PSDB,259,EEEM OSVALDO ARANHA,"RUA TIMBAÚVA, 931",IDEAL,13
RAIZER FERREIRA,PSDB,260,EMEB EUGÊNIO NELSON RITZEL,"RUA DA CONQUISTA, 411 (LOT. KEPHAS I)",SAO JOSE,18
RAIZER FERREIRA,PSDB,260,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,14
RAIZER FERREIRA,PSDB,261,EEEF NO BAIRRO SANTO AFONSO,"AV. BUENOS AIRES, 793",SANTO AFONSO,14
RAIZER FERREIRA,PSDB,262,EMEB MARTHA WARTENBERG,"RUA SILVIO GILBERTO CHRISTMANN, 1351",CANUDOS,18
RAIZER FERREIRA,PSDB,263,COLÉGIO SANTA CATARINA,"RUA GENERAL OSÓRIO, 729",HAMBURGO VELHO,6
RAIZER FERREIRA,PSDB,263,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,15
RAIZER FERREIRA,PSDB,264,EMEB ANITA GARIBALDI,"RUA MUNDO NOVO, 222",CANUDOS,17
RAIZER FERREIRA,PSDB,265,EEEM ANTONIO AUGUSTO BORGES DE MEDEIROS(POLI RONDONIA),"RUA IPIRANGA, 430",RONDONIA,19
RAIZER FERREIRA,PSDB,265,ESCOLA EVANGÉLICA OSWALDO CRUZ,"RUA BENTO GONÇALVES, 2391",CENTRO,11
